RecID,idtruth
A949722,95736
B845594,95736
B915024,95736
C768473,95736
A972722,95737
A985358,95737
B756598,95737
B903475,95737
C768474,95737
C768475,95737
B833095,95738
B970532,95738
C768476,95738
A858271,95739
A887310,95739
C768477,95739
A953895,95740
B877676,95740
B904365,95740
A900670,95741
B895096,95741
C768478,95741
C768479,95741
C768480,95741
A884032,95742
A985364,95742
B841439,95742
C768481,95742
C768482,95742
A898028,95743
B816722,95743
A793250,95744
A911744,95744
B779752,95744
B906233,95744
C768483,95744
A798151,95745
B969157,95745
B971476,95745
C768484,95745
C768485,95745
C768486,95745
B930014,95746
B983073,95746
C768487,95746
C768488,95746
B888933,95747
B931536,95747
C768489,95747
C768490,95747
A786537,95748
A802713,95748
A935287,95748
C768491,95748
B878525,95749
A840336,95750
A911488,95750
A987188,95751
B861815,95751
C768492,95751
C768493,95751
C768494,95751
C768495,95751
B880082,95752
A734417,95753
B754121,95753
C768496,95753
C768497,95753
C768498,95753
A880531,95754
B905841,95754
A769628,95755
A993763,95755
B799760,95755
C768499,95755
C768500,95755
A735334,95756
B800821,95757
B921653,95757
B943890,95757
C768501,95757
C768502,95757
B816241,95758
C768503,95758
C768504,95758
C768505,95758
C768506,95758
C768507,95758
A824880,95759
A830342,95759
B770553,95759
B794012,95759
C768508,95759
A941389,95760
B864910,95760
C768509,95761
C768510,95761
C768511,95761
C768512,95761
B796156,95762
A780301,95763
A826325,95763
B763804,95763
B948335,95763
C768513,95764
A753744,95765
C768514,95765
C768515,95765
B795563,95766
C768516,95767
B789332,95768
B903641,95768
C768517,95768
A870836,95769
C768518,95769
A903786,95770
A936979,95770
B814420,95770
C768519,95770
C768520,95770
A754687,95771
A834534,95771
B985124,95771
C768521,95771
C768522,95772
C768523,95772
C768524,95772
A757347,95773
A778021,95774
C768525,95774
C768526,95774
A803052,95775
A982079,95775
B896385,95775
C768527,95775
C768528,95775
C768529,95775
A738198,95776
B774315,95776
B814734,95776
B852199,95776
B863767,95776
C768530,95776
B813767,95777
B914265,95777
C768531,95777
C768532,95777
A858348,95778
B789072,95778
C768533,95778
C768534,95778
C768535,95778
A862534,95779
B762655,95779
B768819,95779
A819491,95780
B788819,95780
B905613,95780
B927987,95780
C768536,95780
A872248,95781
A942183,95781
A872126,95782
B805337,95782
B992293,95782
C768537,95782
C768538,95782
C768539,95782
B887682,95783
C768540,95783
C768541,95783
C768542,95783
C768543,95783
A863752,95784
A877725,95784
C768544,95784
C768545,95785
C768546,95785
A816962,95786
C768547,95786
C768548,95786
C768549,95786
C768550,95786
B954888,95787
B987441,95787
C768551,95787
A889763,95788
B999638,95788
B900686,95789
C768552,95789
C768553,95789
A758130,95790
B826945,95790
B863574,95790
B888619,95790
B967897,95790
C768554,95790
A904075,95791
A951817,95791
C768555,95791
C768556,95791
A758791,95792
A879564,95792
A894084,95792
A944686,95792
C768557,95792
C768558,95793
A842080,95794
C768559,95794
C768560,95794
A855045,95795
B766171,95795
C768561,95795
C768562,95795
C768563,95795
A737602,95796
B821313,95796
C768564,95796
A864604,95797
C768565,95797
C768566,95797
C768567,95797
A895819,95798
B887325,95798
C768568,95798
B805852,95799
B907631,95799
C768569,95799
C768570,95799
A734353,95800
A877055,95800
B843431,95800
B887871,95800
C768571,95800
C768572,95800
A781867,95801
B817775,95801
B968398,95801
C768573,95801
A942308,95802
B800869,95802
C768574,95802
C768575,95802
C768576,95802
A764856,95803
A785654,95803
A982579,95803
C768577,95803
B782129,95804
B924433,95805
C768578,95806
C768579,95806
C768580,95806
C768581,95806
A816260,95807
C768582,95807
A847828,95808
C768583,95808
A740967,95809
A932068,95809
B981612,95809
C768584,95809
A975080,95810
B809778,95810
B823660,95810
B955802,95810
B873977,95811
B955721,95811
A854538,95812
B930607,95812
C768585,95812
C768586,95812
A881347,95813
A883024,95813
A888267,95813
A992191,95813
B887093,95813
B932573,95813
A914669,95814
C768587,95814
A794711,95815
A965943,95815
C768588,95815
A780673,95816
A981722,95816
B882837,95816
B922833,95816
A760148,95817
B762324,95817
B881020,95817
B908514,95817
B946899,95817
B999366,95817
C768589,95818
B772913,95819
B901155,95819
C768590,95819
C768591,95819
C768592,95819
A743252,95820
B775021,95820
B862831,95820
B870209,95820
B913682,95820
C768593,95820
A955926,95821
B938063,95821
C768594,95821
C768595,95821
C768596,95821
A779066,95822
A789458,95822
A874611,95822
B879191,95822
B908922,95822
B953597,95822
A894275,95823
B999261,95823
B919292,95824
A861848,95825
B767957,95825
B818270,95825
B885689,95825
B756575,95826
C768597,95826
C768598,95826
C768599,95826
A999633,95827
C768600,95827
C768601,95827
C768602,95827
C768603,95827
C768604,95827
A949043,95828
C768605,95828
C768606,95828
A965070,95829
B774606,95829
B914419,95829
A926553,95830
A936698,95830
A964174,95830
C768607,95830
B869692,95831
B908665,95831
C768608,95831
C768609,95831
A772438,95832
A910344,95832
C768610,95832
C768611,95832
C768612,95832
B773090,95833
C768613,95833
C768614,95833
A790166,95834
A768888,95835
A920374,95835
A975397,95835
C768615,95835
C768616,95835
A931853,95836
B848866,95836
B896028,95836
C768617,95836
A765054,95837
A786412,95837
A797932,95837
B809145,95837
B842631,95837
C768618,95837
A741368,95838
A762915,95838
A891905,95838
A931174,95838
C768619,95838
C768620,95838
A787849,95839
B832729,95839
C768621,95839
C768622,95839
A772324,95840
A925567,95840
B851347,95840
C768623,95840
C768624,95840
C768625,95841
A802682,95842
A863813,95843
A883955,95843
C768626,95843
C768627,95843
C768628,95843
C768629,95843
A800111,95844
B820039,95844
C768630,95844
B864485,95845
B877516,95846
C768631,95846
C768632,95846
C768633,95847
A777229,95848
B972867,95848
B994582,95848
C768634,95848
B885494,95849
C768635,95849
A811079,95850
A816503,95851
B994379,95851
C768636,95851
C768637,95851
C768638,95851
A945167,95852
A957322,95852
A989241,95852
C768639,95852
C768640,95852
C768641,95852
A796650,95853
B783494,95854
C768642,95854
C768643,95854
C768644,95854
C768645,95854
A735519,95855
A822498,95856
B878122,95856
C768646,95856
C768647,95856
A761641,95857
B868230,95857
C768648,95857
A908028,95858
A977562,95858
B807707,95858
B902011,95858
A777484,95859
A886404,95859
B789523,95859
B897144,95859
C768649,95859
C768650,95859
A803603,95860
B972194,95861
C768651,95861
C768652,95861
C768653,95861
A869789,95862
C768654,95862
C768655,95862
C768656,95862
C768657,95862
C768658,95862
A756375,95863
B904518,95863
C768659,95863
C768660,95863
A757749,95864
A865076,95864
A957086,95864
A965063,95864
A999358,95864
C768661,95864
A815085,95865
B768548,95865
B769414,95865
C768662,95866
A773932,95867
A812265,95867
B890342,95867
A925613,95868
B764608,95868
B787362,95868
C768663,95868
C768664,95868
C768665,95868
A744218,95869
C768666,95869
C768667,95869
C768668,95869
C768669,95869
A888990,95870
B995639,95870
A822646,95871
B953978,95871
B974335,95871
C768670,95871
C768671,95871
C768672,95871
C768673,95872
A844234,95873
A868406,95873
A968796,95873
B784670,95873
B978519,95873
C768674,95874
C768675,95874
C768676,95874
A938406,95875
B766590,95875
B805790,95875
C768677,95875
C768678,95875
A999736,95876
C768679,95876
B895009,95877
B923627,95877
C768680,95877
C768681,95877
A924203,95878
B884370,95878
C768682,95878
A961194,95879
B950838,95879
C768683,95879
C768684,95879
C768685,95879
B878989,95880
C768686,95880
A821330,95881
B821548,95881
C768687,95881
C768688,95881
A860576,95882
A877834,95882
B806063,95882
C768689,95882
A802093,95883
B920678,95883
C768690,95883
C768691,95883
C768692,95884
C768693,95884
C768694,95884
A864173,95885
C768695,95885
C768696,95885
C768697,95885
C768698,95885
A765796,95886
A948688,95886
A962922,95886
C768699,95886
C768700,95886
A737198,95887
B782329,95887
B795322,95887
B866640,95887
C768701,95887
A782296,95888
A954131,95888
B991527,95888
C768702,95888
C768703,95888
C768704,95888
C768705,95889
A943134,95890
C768706,95890
C768707,95890
A996050,95891
B778848,95891
C768708,95891
C768709,95891
B926634,95892
A766277,95893
A959281,95893
B851936,95893
B892068,95893
C768710,95893
A744184,95894
A861506,95894
A969592,95894
B888896,95894
B968426,95894
A842863,95895
A950194,95895
C768711,95895
C768712,95895
C768713,95896
C768714,95896
A965951,95897
B786911,95898
B822141,95898
B822493,95898
C768715,95898
C768716,95898
A846049,95899
C768717,95899
A813464,95900
A883987,95900
C768718,95900
C768719,95900
A940313,95901
B831342,95901
B938755,95901
C768720,95901
C768721,95901
C768722,95901
A780752,95902
A916017,95902
C768723,95902
C768724,95902
C768725,95902
A939611,95903
B836064,95903
C768726,95903
C768727,95903
A807701,95904
C768728,95904
C768729,95904
A989351,95905
B861484,95905
C768730,95905
A942131,95906
B769551,95906
B795941,95906
B804791,95906
B940477,95906
C768731,95906
A999523,95907
B781176,95907
B829003,95907
B970281,95907
C768732,95907
B800517,95908
A997354,95909
B771529,95909
A915263,95910
B807947,95910
B935056,95910
C768733,95910
C768734,95910
A824902,95911
A843907,95911
B813846,95911
C768735,95911
C768736,95912
C768737,95912
C768738,95912
C768739,95912
C768740,95912
A844775,95913
A888450,95913
B786530,95913
C768741,95913
C768742,95913
A771448,95914
B820635,95914
C768743,95914
C768744,95914
C768745,95914
C768746,95914
A980197,95915
B805254,95915
A926584,95916
B851427,95916
C768747,95916
C768748,95916
A981399,95917
B938858,95917
B962587,95917
C768749,95917
C768750,95917
B782947,95918
A792446,95919
A827881,95919
B794640,95919
B930623,95919
C768751,95919
C768752,95919
A927930,95920
B877605,95920
C768753,95920
A751180,95921
B786229,95921
B831494,95921
B899338,95921
C768754,95921
C768755,95921
A739422,95922
A772427,95922
A806828,95922
A998960,95922
B794623,95922
C768756,95922
A799282,95923
B852160,95923
B889390,95923
B991343,95923
C768757,95923
B870940,95924
B873280,95924
B914394,95924
B984371,95924
C768758,95924
C768759,95924
A741022,95925
A867585,95925
B781839,95925
B897219,95925
C768760,95925
A742055,95926
C768761,95926
C768762,95926
B786256,95927
B851139,95927
C768763,95927
C768764,95927
C768765,95927
C768766,95927
C768767,95928
A858094,95929
A971538,95929
B952535,95929
B960276,95929
C768768,95929
C768769,95929
A746756,95930
C768770,95930
A794893,95931
A852472,95931
B938369,95931
C768771,95931
B788651,95932
B872506,95932
C768772,95932
C768773,95932
C768774,95932
C768775,95932
B774715,95933
B896936,95933
B949820,95933
C768776,95933
C768777,95934
A808877,95935
C768778,95936
A832670,95937
A858957,95938
B877130,95938
A982405,95939
B770271,95939
B996555,95939
C768779,95939
A938151,95940
C768780,95940
C768781,95941
A897366,95942
B818778,95942
B824292,95942
A985073,95943
B769725,95943
B956899,95943
C768782,95943
C768783,95943
A863337,95944
B968131,95944
A890251,95945
A966042,95945
C768784,95945
A793096,95946
A817908,95946
C768785,95946
C768786,95946
A957435,95947
B996072,95947
C768787,95947
C768788,95947
A962040,95948
B812905,95948
C768789,95948
C768790,95948
C768791,95949
A816586,95950
C768792,95950
C768793,95950
C768794,95950
C768795,95950
C768796,95950
A814564,95951
A824032,95951
A990548,95951
B786664,95951
B900660,95951
B894358,95952
C768797,95952
C768798,95952
C768799,95952
C768800,95952
C768801,95952
C768802,95953
C768803,95953
A740007,95954
B952745,95954
B961104,95954
B964828,95954
C768804,95954
C768805,95955
A949068,95956
B821887,95956
B887171,95956
C768806,95956
C768807,95956
C768808,95956
A834087,95957
A839381,95957
A925952,95957
B768325,95957
C768809,95957
B820592,95958
C768810,95958
C768811,95958
C768812,95958
A833485,95959
A984992,95959
B757552,95959
B763515,95959
C768813,95959
A969255,95960
C768814,95960
A856895,95961
A942590,95961
B759223,95961
B858390,95961
C768815,95961
A910053,95962
C768816,95962
A933245,95963
B854324,95963
C768817,95963
C768818,95963
C768819,95964
C768820,95965
B810597,95966
B828715,95966
C768821,95966
C768822,95966
A922654,95967
A939498,95967
B769483,95967
B977915,95967
C768823,95967
C768824,95967
A811911,95968
A840140,95968
A848763,95968
A861871,95968
B755788,95968
B863668,95969
C768825,95969
C768826,95969
C768827,95969
C768828,95969
A956277,95970
C768829,95970
C768830,95970
C768831,95970
C768832,95970
A803825,95971
C768833,95971
A752523,95972
C768834,95972
B976347,95973
B784676,95974
B969650,95974
C768835,95974
C768836,95974
A768413,95975
A838145,95975
B772337,95975
C768837,95975
A824675,95976
A871844,95976
B818067,95976
B900982,95976
C768838,95976
C768839,95976
A742031,95977
A962794,95977
A747406,95978
A894381,95978
A999903,95978
B755786,95978
B793839,95978
B777305,95979
B898065,95979
C768840,95979
C768841,95979
A792534,95980
B759101,95980
B809537,95980
B966463,95980
B975084,95980
B756632,95981
B882193,95982
C768842,95982
C768843,95982
A781601,95983
A924537,95983
B820851,95983
C768844,95983
C768845,95983
C768846,95984
A888362,95985
A991522,95985
B752373,95985
B859770,95985
B918979,95985
A818422,95986
B947824,95986
C768847,95987
A834791,95988
A962712,95988
C768848,95988
C768849,95988
C768850,95988
C768851,95989
C768852,95990
C768853,95990
A803949,95991
B897346,95991
A770019,95992
B761446,95992
A751006,95993
A904061,95993
B912592,95993
C768854,95993
C768855,95993
C768856,95993
A880587,95994
C768857,95994
B799809,95995
A766967,95996
A956801,95996
C768858,95996
C768859,95996
B840389,95997
C768860,95997
C768861,95997
A865169,95998
B757749,95998
C768862,95998
C768863,95998
C768864,95998
A819769,95999
B950833,95999
B791225,96000
C768865,96000
C768866,96000
C768867,96000
A761358,96001
B982926,96001
C768868,96001
C768869,96001
C768870,96001
B769641,96002
B793354,96002
B811958,96002
B961616,96002
C768871,96002
C768872,96002
B812973,96003
C768873,96003
C768874,96003
A841239,96004
B834605,96004
B870568,96004
B906495,96004
C768875,96004
C768876,96004
A979665,96005
B757040,96005
B894301,96005
C768877,96005
B823427,96006
B849405,96006
B969214,96006
C768878,96006
A852941,96007
A958774,96007
B806252,96007
B893010,96007
C768879,96007
C768880,96007
B892471,96008
C768881,96008
C768882,96008
B864957,96009
B902392,96009
B957842,96009
C768883,96009
C768884,96009
C768885,96009
A883870,96010
C768886,96010
A852452,96011
B783916,96011
B883105,96011
B945832,96011
C768887,96011
B752932,96012
B917303,96012
B949178,96012
C768888,96012
C768889,96012
C768890,96012
B923515,96013
B801938,96014
B884793,96014
C768891,96014
A772485,96015
A890132,96015
C768892,96015
B905049,96016
B951224,96016
C768893,96016
A874344,96017
B795987,96017
C768894,96017
C768895,96017
A992529,96018
C768896,96018
C768897,96018
C768898,96018
A749641,96019
C768899,96019
A980192,96020
C768900,96020
C768901,96020
A751991,96021
A897524,96021
A946867,96021
B787351,96021
B925905,96021
A891070,96022
C768902,96022
C768903,96022
C768904,96022
B886019,96023
B918152,96023
B966717,96023
C768905,96023
C768906,96023
C768907,96023
A892818,96024
A976408,96024
C768908,96024
C768909,96024
C768910,96024
B881340,96025
C768911,96025
A992668,96026
C768912,96026
A775026,96027
A797701,96027
B960656,96027
A831485,96028
B827737,96028
C768913,96028
C768914,96028
A861670,96029
C768915,96030
C768916,96031
C768917,96032
C768918,96032
C768919,96033
C768920,96033
C768921,96033
A929243,96034
C768922,96034
A769637,96035
A901071,96035
B975187,96035
C768923,96035
A936442,96036
B795888,96036
C768924,96036
C768925,96036
C768926,96036
C768927,96036
A783379,96037
A839646,96037
A948274,96037
B752054,96037
C768928,96037
C768929,96037
A992449,96038
B864753,96038
B993468,96038
A879664,96039
C768930,96039
C768931,96040
C768932,96040
C768933,96040
C768934,96040
C768935,96040
A832755,96041
B913488,96041
B923855,96041
C768936,96042
A768241,96043
A768714,96043
B865677,96043
B916448,96043
C768937,96043
A766807,96044
A893794,96044
A937942,96044
B817014,96044
B845619,96044
A872298,96045
A811296,96046
C768938,96046
C768939,96046
A841359,96047
A899276,96047
B808652,96047
B962916,96047
A866815,96048
A895697,96048
A991188,96048
B971319,96048
C768940,96048
A953518,96049
B789820,96049
A975726,96050
C768941,96051
C768942,96051
C768943,96052
C768944,96052
A864515,96053
A994011,96053
A794999,96054
A810408,96054
A855615,96054
B786692,96054
B813028,96054
B965960,96054
A829763,96055
A993372,96055
B791377,96055
B871865,96055
A813692,96056
A822215,96056
A885703,96056
A955506,96056
C768945,96056
C768946,96056
A946368,96057
A920934,96058
C768947,96058
C768948,96058
C768949,96059
A744586,96060
A766906,96060
A925604,96060
B765150,96060
B805040,96060
C768950,96060
B875637,96061
B989401,96061
A870935,96062
B883444,96062
B972530,96062
C768951,96062
C768952,96063
C768953,96063
C768954,96063
C768955,96063
C768956,96064
A819555,96065
C768957,96065
C768958,96065
B801825,96066
A939473,96067
B810050,96067
C768959,96067
C768960,96067
C768961,96068
C768962,96069
C768963,96069
A841071,96070
C768964,96070
C768965,96070
C768966,96071
C768967,96071
C768968,96071
A764418,96072
B806487,96072
B812767,96072
B993325,96072
C768969,96072
C768970,96072
A969777,96073
B861701,96073
C768971,96073
A747384,96074
A850086,96074
B786560,96074
C768972,96074
A790132,96075
A898716,96075
B860808,96075
B991760,96075
A842160,96076
A921397,96076
B888269,96076
B924502,96076
C768973,96076
A758657,96077
A976610,96077
C768974,96077
C768975,96077
A764294,96078
C768976,96078
C768977,96078
A840313,96079
C768978,96079
C768979,96079
C768980,96079
A798882,96080
A868248,96080
A875324,96080
A878914,96080
A976068,96080
C768981,96080
B928064,96081
A834826,96082
A925114,96082
B772663,96082
B790459,96082
B966569,96082
C768982,96082
B935891,96083
A935509,96084
C768983,96084
C768984,96084
A983179,96085
B955547,96085
C768985,96085
C768986,96085
C768987,96086
C768988,96087
A735788,96088
A742571,96088
B974684,96088
C768989,96088
C768990,96088
C768991,96088
A969873,96089
B926793,96089
C768992,96089
A933651,96090
A954888,96090
A965838,96090
B889799,96090
C768993,96090
A971617,96091
C768994,96091
C768995,96091
B805797,96092
B911004,96092
C768996,96092
A933207,96093
B969020,96093
B994688,96093
C768997,96093
C768998,96093
A998462,96094
B778064,96094
C768999,96094
A945694,96095
A856065,96096
B994839,96097
C769000,96097
C769001,96097
C769002,96097
C769003,96097
A744574,96098
B781789,96098
B955231,96098
C769004,96098
C769005,96098
A968161,96099
A968713,96099
C769006,96099
C769007,96099
C769008,96099
A939015,96100
B858538,96100
C769009,96100
C769010,96100
A787726,96101
A838209,96101
B785086,96101
B881562,96101
B900322,96101
C769011,96101
A854660,96102
A926575,96102
A934190,96102
B999513,96102
C769012,96102
C769013,96102
B902713,96103
B979043,96103
A928160,96104
A969813,96104
A973251,96104
C769014,96104
C769015,96104
A834114,96105
A858879,96105
A947909,96105
C769016,96105
C769017,96106
C769018,96106
C769019,96106
A858010,96107
A910607,96107
C769020,96107
C769021,96107
C769022,96107
C769023,96107
A753814,96108
A985759,96108
C769024,96108
B863402,96109
B996308,96109
C769025,96109
C769026,96109
C769027,96110
B804699,96111
C769028,96111
C769029,96111
C769030,96111
C769031,96111
A763821,96112
A776085,96112
A965970,96113
A945027,96114
A974936,96114
C769032,96114
A985932,96115
A992111,96115
B854605,96115
B920909,96115
A744710,96116
A810448,96116
A814608,96116
B780348,96116
B973660,96116
C769033,96116
C769034,96117
C769035,96117
C769036,96117
C769037,96117
B930379,96118
C769038,96118
A868873,96119
B814525,96119
B865782,96119
C769039,96119
C769040,96119
A770270,96120
A960836,96120
A983207,96120
B795202,96120
C769041,96120
A885353,96121
A896689,96121
B880501,96121
B980665,96121
C769042,96121
A785442,96122
B975873,96122
C769043,96122
C769044,96123
A948849,96124
B897213,96125
C769045,96125
B887620,96126
B968559,96126
C769046,96126
B956347,96127
C769047,96127
C769048,96127
C769049,96127
A905452,96128
B914733,96128
B913439,96129
A854395,96130
A971718,96130
B939421,96130
C769050,96130
C769051,96131
A978638,96132
C769052,96133
A848311,96134
A898401,96134
B777220,96134
B954315,96134
B973636,96134
C769053,96134
B997625,96135
B960654,96136
C769054,96136
A769882,96137
A826863,96137
A853940,96137
B875293,96137
B999850,96137
C769055,96137
A865141,96138
C769056,96138
B844047,96139
B878958,96139
C769057,96139
C769058,96139
A870402,96140
B906188,96140
A780794,96141
A925518,96141
C769059,96141
C769060,96141
C769061,96141
C769062,96141
A741943,96142
B897936,96142
B921829,96142
C769063,96142
C769064,96142
A797272,96143
A805802,96143
B778849,96143
C769065,96143
C769066,96143
A865856,96144
A889060,96145
B912015,96146
C769067,96146
C769068,96146
A799426,96147
B903820,96147
C769069,96147
C769070,96147
B879047,96148
B964070,96148
C769071,96148
C769072,96148
C769073,96148
C769074,96149
A821686,96150
A876172,96150
B788663,96150
C769075,96150
B810832,96151
B812254,96151
C769076,96151
C769077,96151
A943886,96152
B819534,96152
B838151,96152
B893651,96152
C769078,96152
A865239,96153
B788017,96153
C769079,96153
C769080,96153
C769081,96153
C769082,96153
A775182,96154
A828450,96155
C769083,96155
B844181,96156
A818905,96157
C769084,96157
B772321,96158
B892412,96158
B979455,96158
C769085,96158
A802989,96159
A870911,96159
A973100,96159
B795933,96159
B859321,96159
B930437,96159
A861816,96160
A895615,96160
B979097,96160
C769086,96160
C769087,96161
A810208,96162
B754377,96162
B771829,96162
C769088,96162
A749190,96163
A907964,96163
A932399,96163
B956903,96163
C769089,96163
C769090,96163
A804690,96164
B999923,96164
C769091,96164
A736696,96165
A840672,96165
A853172,96165
B891001,96165
C769092,96165
C769093,96165
A785447,96166
B841923,96166
A902629,96167
A919046,96167
A980416,96167
A998319,96167
B894488,96167
C769094,96167
A915799,96168
A943601,96168
B987900,96168
C769095,96168
C769096,96169
A807340,96170
B825651,96170
C769097,96170
C769098,96170
A973217,96171
C769099,96171
C769100,96171
C769101,96171
A778654,96172
A900537,96172
B847283,96172
C769102,96172
C769103,96172
C769104,96172
C769105,96173
C769106,96173
A845473,96174
B850850,96174
B960616,96174
B972623,96174
C769107,96174
A820190,96175
C769108,96175
C769109,96175
B932993,96176
C769110,96176
A882510,96177
A979971,96177
C769111,96177
C769112,96177
C769113,96177
A779462,96178
A801097,96178
C769114,96178
C769115,96178
B784283,96179
B860528,96179
B912645,96179
A982036,96180
A818137,96181
B805356,96181
C769116,96181
B957410,96182
C769117,96182
B913332,96183
C769118,96183
A973372,96184
B901811,96184
B904230,96184
B995773,96184
C769119,96184
C769120,96184
A888357,96185
C769121,96185
A865294,96186
B791007,96186
B936118,96186
B977983,96186
C769122,96186
A932579,96187
B991446,96187
C769123,96187
A771588,96188
B919487,96188
A779179,96189
B906926,96189
A869096,96190
B854572,96190
B927192,96190
B998533,96190
C769124,96190
A794223,96191
A816607,96191
B995190,96191
C769125,96191
C769126,96191
C769127,96191
A758434,96192
C769128,96192
A995292,96193
B805273,96193
C769129,96193
A905578,96194
B966931,96195
C769130,96195
A847694,96196
A871874,96196
A934604,96196
A943031,96196
C769131,96196
C769132,96196
B823497,96197
C769133,96197
A741769,96198
A821513,96199
B937311,96199
A764992,96200
B928024,96200
C769134,96200
A748884,96201
A795017,96201
B770038,96201
B788012,96201
C769135,96201
C769136,96202
C769137,96202
A757279,96203
A904315,96203
A908075,96203
C769138,96203
C769139,96203
C769140,96203
C769141,96204
C769142,96205
C769143,96205
C769144,96205
C769145,96206
A912668,96207
C769146,96207
B755538,96208
B843886,96208
C769147,96208
A984020,96209
B881117,96209
B887674,96209
C769148,96209
C769149,96209
A932384,96210
B875914,96210
C769150,96210
C769151,96210
B834909,96211
C769152,96211
A755214,96212
A952106,96212
C769153,96212
C769154,96212
A857197,96213
A938451,96213
B898005,96213
C769155,96213
C769156,96213
B805730,96214
B862610,96214
A792653,96215
B765376,96215
B935686,96215
B967975,96215
B973862,96215
C769157,96215
A823730,96216
C769158,96216
C769159,96217
A797348,96218
A866163,96218
B856117,96218
C769160,96218
C769161,96218
B840092,96219
A846634,96220
C769162,96220
C769163,96220
C769164,96220
C769165,96221
C769166,96221
C769167,96221
C769168,96221
C769169,96221
C769170,96221
A968282,96222
C769171,96222
A771562,96223
A928585,96223
A930944,96223
B798575,96223
C769172,96223
C769173,96223
A754763,96224
A816651,96224
A821625,96224
A981697,96224
A985984,96224
B974821,96224
A808739,96225
A818506,96225
B818505,96225
C769174,96225
C769175,96225
A771691,96226
A811066,96226
B920411,96226
B975068,96226
A976865,96227
A993221,96227
B854297,96227
B977239,96227
C769176,96227
C769177,96227
A897724,96228
B786783,96228
C769178,96228
C769179,96228
C769180,96228
A770191,96229
B907515,96230
C769181,96230
C769182,96230
C769183,96230
C769184,96230
A822189,96231
A941416,96231
C769185,96231
A847697,96232
A914045,96232
A808406,96233
B789724,96233
B794051,96233
B866503,96233
B932163,96233
C769186,96233
A742880,96234
A744929,96234
A819924,96234
B807729,96234
B891773,96234
A970404,96235
C769187,96235
A869661,96236
B835544,96236
B974864,96236
A935674,96237
B890839,96237
B960805,96237
B978133,96237
C769188,96237
A865312,96238
B755206,96238
B939981,96238
B961971,96238
C769189,96238
C769190,96239
A747564,96240
C769191,96240
C769192,96240
C769193,96240
C769194,96240
A766712,96241
C769195,96241
C769196,96241
C769197,96242
C769198,96242
C769199,96242
C769200,96242
A804471,96243
B783847,96243
B873192,96243
C769201,96243
C769202,96243
A799886,96244
B988896,96244
C769203,96244
C769204,96244
C769205,96244
A859080,96245
A862383,96245
B921045,96245
C769206,96245
A990440,96246
B851828,96246
B882077,96246
A897052,96247
B885413,96247
C769207,96247
C769208,96247
B857440,96248
C769209,96248
A901212,96249
A901217,96249
B753269,96249
B965441,96249
C769210,96249
A867162,96250
A964389,96250
B903876,96250
B784259,96251
C769211,96251
A805407,96252
A918075,96252
A969170,96252
C769212,96252
A872586,96253
C769213,96253
C769214,96253
C769215,96253
A798555,96254
B864811,96254
B917832,96254
B960212,96254
C769216,96254
C769217,96254
B764699,96255
B993164,96255
C769218,96255
C769219,96255
B819696,96256
C769220,96256
C769221,96256
B895289,96257
A853150,96258
A906096,96258
B779718,96258
B826665,96258
C769222,96258
A794036,96259
C769223,96259
B789127,96260
B806375,96260
C769224,96260
C769225,96260
C769226,96260
C769227,96260
A895645,96261
B999134,96261
C769228,96261
A830128,96262
B889953,96262
C769229,96262
A875904,96263
B974237,96263
B988732,96263
C769230,96263
C769231,96263
C769232,96263
B876940,96264
B905535,96264
B939882,96264
A748196,96265
A792648,96265
A984219,96265
A996563,96265
B956859,96265
B995143,96265
A765885,96266
C769233,96267
C769234,96267
C769235,96268
C769236,96269
A791403,96270
A914250,96270
A811090,96271
A815057,96271
B819612,96271
C769237,96271
A844207,96272
C769238,96272
C769239,96272
C769240,96272
A835618,96273
A991742,96273
C769241,96273
A804520,96274
A902102,96274
B775427,96275
B929521,96275
C769242,96275
C769243,96275
C769244,96275
A738372,96276
A778169,96276
B776833,96276
B866873,96276
C769245,96276
A945972,96277
A890511,96278
B877167,96278
B972297,96278
A882403,96279
B950109,96279
C769246,96279
C769247,96279
C769248,96279
A834196,96280
C769249,96280
C769250,96280
A789662,96281
A903837,96281
A947650,96281
A948582,96281
B913142,96281
C769251,96281
C769252,96282
B779122,96283
C769253,96283
A819381,96284
A917034,96284
A949594,96284
C769254,96284
C769255,96284
C769256,96284
A795358,96285
A965613,96285
B893868,96285
C769257,96285
A987311,96286
C769258,96286
C769259,96286
C769260,96286
C769261,96286
A757700,96287
B823076,96287
B987029,96287
C769262,96287
C769263,96287
A840959,96288
B770862,96289
B854270,96289
C769264,96289
C769265,96289
C769266,96289
C769267,96289
A889659,96290
B860895,96290
B934057,96290
A779748,96291
A857149,96291
B785508,96291
C769268,96291
C769269,96291
C769270,96291
A991104,96292
B933124,96292
C769271,96292
C769272,96292
C769273,96292
A761847,96293
A806587,96293
C769274,96294
A799662,96295
B883471,96295
A898801,96296
A937054,96296
B784733,96296
B922382,96296
C769275,96296
C769276,96296
A964443,96297
B915188,96297
C769277,96297
B881924,96298
B941882,96298
A914147,96299
B984655,96299
A945053,96300
B881287,96300
C769278,96300
B836043,96301
B844043,96301
B906224,96301
B937622,96301
C769279,96301
B878640,96302
B937136,96302
C769280,96302
C769281,96303
A757786,96304
B760156,96304
B760902,96304
B785533,96304
C769282,96304
B891774,96305
B904364,96305
A806014,96306
C769283,96306
